,start,end,start_time,clear_sky_ghi,clear_sky_dni,clear_sky_dhi,cloudy_sky_ghi,cloudy_sky_dni,cloudy_sky_dhi
30,07:30,07:45,2023-12-14 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
31,07:45,08:00,2023-12-14 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
32,08:00,08:15,2023-12-14 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
33,08:15,08:30,2023-12-14 08:15:00,1.06,9.85,2.62,0.27,0.0,0.27
34,08:30,08:45,2023-12-14 08:30:00,4.8,38.19,5.51,1.2,0.0,1.2
35,08:45,09:00,2023-12-14 08:45:00,9.62,62.34,7.71,2.4,0.0,2.4
36,09:00,09:15,2023-12-14 09:00:00,14.85,81.33,9.48,3.71,0.0,3.71
37,09:15,09:30,2023-12-14 09:15:00,20.17,96.35,10.95,5.04,0.0,5.04
38,09:30,09:45,2023-12-14 09:30:00,25.38,108.4,12.17,6.34,0.0,6.34
39,09:45,10:00,2023-12-14 09:45:00,30.33,118.16,13.21,7.58,0.0,7.58
40,10:00,10:15,2023-12-14 10:00:00,34.94,126.11,14.08,8.73,0.0,8.73
41,10:15,10:30,2023-12-14 10:15:00,39.12,132.6,14.82,9.78,0.0,9.78
42,10:30,10:45,2023-12-14 10:30:00,42.81,137.85,15.43,10.7,0.0,10.7
43,10:45,11:00,2023-12-14 10:45:00,45.97,142.03,15.93,11.49,0.0,11.49
44,11:00,11:15,2023-12-14 11:00:00,48.57,145.27,16.32,12.14,0.0,12.14
45,11:15,11:30,2023-12-14 11:15:00,50.57,147.66,16.61,13.6,0.0,13.6
46,11:30,11:45,2023-12-14 11:30:00,51.95,149.25,16.81,14.94,0.0,14.94
47,11:45,12:00,2023-12-14 11:45:00,52.69,150.1,16.92,16.12,0.0,16.12
48,12:00,12:15,2023-12-14 12:00:00,52.8,150.21,16.94,17.1,0.0,17.1
49,12:15,12:30,2023-12-14 12:15:00,52.27,149.62,16.86,24.35,3.43,23.49
50,12:30,12:45,2023-12-14 12:30:00,51.11,148.28,16.69,29.92,18.49,25.36
51,12:45,13:00,2023-12-14 12:45:00,49.32,146.17,16.43,33.77,36.15,25.1
52,13:00,13:15,2023-12-14 13:00:00,46.93,143.24,16.07,35.94,63.05,21.4
53,13:15,13:30,2023-12-14 13:15:00,43.95,139.38,15.61,34.96,69.42,19.73
54,13:30,13:45,2023-12-14 13:30:00,40.43,134.5,15.04,33.24,74.13,17.99
55,13:45,14:00,2023-12-14 13:45:00,36.41,128.45,14.35,30.81,76.78,16.23
56,14:00,14:15,2023-12-14 14:00:00,31.94,121.02,13.53,27.72,71.78,15.38
57,14:15,14:30,2023-12-14 14:15:00,27.09,111.9,12.55,23.62,65.53,13.66
58,14:30,14:45,2023-12-14 14:30:00,21.96,100.68,11.39,19.22,57.22,11.77
59,14:45,15:00,2023-12-14 14:45:00,16.66,86.76,10.01,14.64,46.1,9.73
60,15:00,15:15,2023-12-14 15:00:00,11.37,69.25,8.36,10.03,30.52,7.55
61,15:15,15:30,2023-12-14 15:15:00,6.36,46.98,6.32,5.73,0.41,5.71
62,15:30,15:45,2023-12-14 15:30:00,2.14,19.44,3.71,1.97,0.0,1.97
63,15:45,16:00,2023-12-14 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
64,16:00,16:15,2023-12-14 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
65,16:15,16:30,2023-12-14 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
66,16:30,16:45,2023-12-14 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
67,16:45,17:00,2023-12-14 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
68,17:00,17:15,2023-12-14 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
69,17:15,17:30,2023-12-14 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
70,17:30,17:45,2023-12-14 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
71,17:45,18:00,2023-12-14 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
72,18:00,18:15,2023-12-14 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
73,18:15,18:30,2023-12-14 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
74,18:30,18:45,2023-12-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
75,18:45,19:00,2023-12-14 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
76,19:00,19:15,2023-12-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
77,19:15,19:30,2023-12-14 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
78,19:30,19:45,2023-12-14 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
79,19:45,20:00,2023-12-14 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
80,20:00,20:15,2023-12-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
81,20:15,20:30,2023-12-14 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
82,20:30,20:45,2023-12-14 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
83,20:45,21:00,2023-12-14 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
84,21:00,21:15,2023-12-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
85,21:15,21:30,2023-12-14 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
86,21:30,21:45,2023-12-14 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
87,21:45,22:00,2023-12-14 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
88,22:00,22:15,2023-12-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
89,22:15,22:30,2023-12-14 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
90,22:30,22:45,2023-12-14 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
91,22:45,23:00,2023-12-14 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
92,23:00,23:15,2023-12-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
93,23:15,23:30,2023-12-14 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
94,23:30,23:45,2023-12-14 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
95,23:45,00:00,2023-12-14 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
