,start,end,start_time,clear_sky_ghi,clear_sky_dni,clear_sky_dhi,cloudy_sky_ghi,cloudy_sky_dni,cloudy_sky_dhi
28,07:00,07:15,2023-12-24 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
29,07:15,07:30,2023-12-24 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0
30,07:30,07:45,2023-12-24 07:30:00,0.0,0.0,0.0,0.0,0.0,0.0
31,07:45,08:00,2023-12-24 07:45:00,0.0,0.0,0.0,0.0,0.0,0.0
32,08:00,08:15,2023-12-24 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0
33,08:15,08:30,2023-12-24 08:15:00,0.15,0.96,1.02,0.04,0.0,0.04
34,08:30,08:45,2023-12-24 08:30:00,2.98,26.13,4.36,0.74,0.0,0.74
35,08:45,09:00,2023-12-24 08:45:00,7.42,52.66,6.8,1.85,0.0,1.85
36,09:00,09:15,2023-12-24 09:00:00,12.49,73.75,8.73,3.12,0.0,3.12
37,09:15,09:30,2023-12-24 09:15:00,17.77,90.34,10.3,4.44,0.0,4.44
38,09:30,09:45,2023-12-24 09:30:00,23.0,103.56,11.62,5.75,0.0,5.75
39,09:45,10:00,2023-12-24 09:45:00,28.03,114.23,12.72,7.01,0.0,7.01
40,10:00,10:15,2023-12-24 10:00:00,32.74,122.9,13.65,8.19,0.0,8.19
41,10:15,10:30,2023-12-24 10:15:00,37.06,129.96,14.44,9.27,0.0,9.27
42,10:30,10:45,2023-12-24 10:30:00,40.91,135.68,15.09,10.23,0.0,10.23
43,10:45,11:00,2023-12-24 10:45:00,44.25,140.27,15.63,11.06,0.0,11.06
44,11:00,11:15,2023-12-24 11:00:00,47.03,143.86,16.06,11.76,0.0,11.76
45,11:15,11:30,2023-12-24 11:15:00,49.23,146.57,16.38,12.31,0.0,12.31
46,11:30,11:45,2023-12-24 11:30:00,50.82,148.46,16.62,12.7,0.0,12.7
47,11:45,12:00,2023-12-24 11:45:00,51.78,149.58,16.75,12.94,0.0,12.94
48,12:00,12:15,2023-12-24 12:00:00,52.1,149.95,16.8,13.02,0.0,13.02
49,12:15,12:30,2023-12-24 12:15:00,51.78,149.59,16.75,12.95,0.0,12.95
50,12:30,12:45,2023-12-24 12:30:00,50.83,148.49,16.62,12.71,0.0,12.71
51,12:45,13:00,2023-12-24 12:45:00,49.25,146.61,16.39,12.31,0.0,12.31
52,13:00,13:15,2023-12-24 13:00:00,47.06,143.92,16.06,11.76,0.0,11.76
53,13:15,13:30,2023-12-24 13:15:00,44.28,140.34,15.63,11.07,0.0,11.07
54,13:30,13:45,2023-12-24 13:30:00,40.95,135.76,15.09,10.24,0.0,10.24
55,13:45,14:00,2023-12-24 13:45:00,37.1,130.05,14.44,9.27,0.0,9.27
56,14:00,14:15,2023-12-24 14:00:00,32.79,123.0,13.66,8.2,0.0,8.2
57,14:15,14:30,2023-12-24 14:15:00,28.07,114.34,12.73,7.02,0.0,7.02
58,14:30,14:45,2023-12-24 14:30:00,23.05,103.69,11.62,5.76,0.0,5.76
59,14:45,15:00,2023-12-24 14:45:00,17.82,90.49,10.31,4.45,0.0,4.45
60,15:00,15:15,2023-12-24 15:00:00,12.54,73.92,8.74,3.13,0.0,3.13
61,15:15,15:30,2023-12-24 15:15:00,7.46,52.87,6.82,1.86,0.0,1.86
62,15:30,15:45,2023-12-24 15:30:00,3.01,26.37,4.38,0.75,0.0,0.75
63,15:45,16:00,2023-12-24 15:45:00,0.0,0.0,0.0,0.0,0.0,0.0
64,16:00,16:15,2023-12-24 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0
65,16:15,16:30,2023-12-24 16:15:00,0.0,0.0,0.0,0.0,0.0,0.0
66,16:30,16:45,2023-12-24 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0
67,16:45,17:00,2023-12-24 16:45:00,0.0,0.0,0.0,0.0,0.0,0.0
68,17:00,17:15,2023-12-24 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0
69,17:15,17:30,2023-12-24 17:15:00,0.0,0.0,0.0,0.0,0.0,0.0
70,17:30,17:45,2023-12-24 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
71,17:45,18:00,2023-12-24 17:45:00,0.0,0.0,0.0,0.0,0.0,0.0
72,18:00,18:15,2023-12-24 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0
73,18:15,18:30,2023-12-24 18:15:00,0.0,0.0,0.0,0.0,0.0,0.0
74,18:30,18:45,2023-12-24 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
75,18:45,19:00,2023-12-24 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0
76,19:00,19:15,2023-12-24 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0
77,19:15,19:30,2023-12-24 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0
78,19:30,19:45,2023-12-24 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
79,19:45,20:00,2023-12-24 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0
80,20:00,20:15,2023-12-24 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0
81,20:15,20:30,2023-12-24 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0
82,20:30,20:45,2023-12-24 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
83,20:45,21:00,2023-12-24 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0
84,21:00,21:15,2023-12-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
85,21:15,21:30,2023-12-24 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0
86,21:30,21:45,2023-12-24 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
87,21:45,22:00,2023-12-24 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0
88,22:00,22:15,2023-12-24 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
89,22:15,22:30,2023-12-24 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0
90,22:30,22:45,2023-12-24 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
91,22:45,23:00,2023-12-24 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0
92,23:00,23:15,2023-12-24 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
93,23:15,23:30,2023-12-24 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0
94,23:30,23:45,2023-12-24 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
95,23:45,00:00,2023-12-24 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0
